Parameters:
Entities,Kingsway
Rooms,All
Classifications,All
Products,All
In Stock Only,No
Brands,All

Location,Product,Classification,SKU,In Stock Qty,Unit Type,Received Date,PackageId,BatchId,Expiration Date,Use By Date,Packaged Date,Unit Cost,Total Cost,Transfer In Qty,Transfer Out Qty,On Order Qty,Regular Price,Days In Stock,Room,Manufacturer,Supplier,Supplier SKU,Product State,Strain,THC %,CBD %
Kingsway,1964: LA KUSH CAKE PRE-ROLLS (5 x 0.5g),Pre-Rolls,TAJZRWNX,0.000,Each,04/18/2025,LAKP1EMX3,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,247,Default,,BCLDB,1067540,Active,,,
Kingsway,1964: LA KUSH CAKE PRE-ROLLS (5 x 0.5g),Pre-Rolls,TAJZRWNX,0.000,Each,08/01/2025,LAKP1EMX6,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,142,Default,,BCLDB,1067540,Active,,,
Kingsway,1964: LA KUSH CAKE PRE-ROLLS (5 x 0.5g),Pre-Rolls,TAJZRWNX,0.000,Each,07/11/2025,MXXALE015,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,163,Default,,BCLDB,1067540,Active,,,
Kingsway,1964: LA KUSH CAKE PRE-ROLLS (5 x 0.5g),Pre-Rolls,TAJZRWNX,0.000,Each,09/05/2025,MXXALE018,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,107,Default,,BCLDB,1067540,Active,,,
Kingsway,1964: LA KUSH FSE RESIN VAPE (1g),Resin Vapes,43VTVBXL,0.000,Each,01/31/2025,LAKFED001,,,,,27.9700,0.0000,0.000,0.000,0.000,42.95,324,Default,,BCLDB,1067968,Active,,,
Kingsway,1964: LA KUSH FSE RESIN VAPE (1g),Resin Vapes,43VTVBXL,0.000,Each,06/13/2025,LAKFEE001,,,,,27.9700,0.0000,0.000,0.000,0.000,42.95,191,Default,,BCLDB,1067968,Active,,,
Kingsway,1964: LA KUSH FSE RESIN VAPE (1g),Resin Vapes,43VTVBXL,6.000,Each,11/07/2025,LAKFEE002,,,,,27.9700,167.8200,0.000,0.000,0.000,42.95,44,Default,,BCLDB,1067968,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,02/16/2023,MXLHB009,,,,,25.0100,0.0000,0.000,0.000,0.000,29.95,1039,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,03/31/2023,MXLHB014,,,,,25.0100,0.0000,0.000,0.000,0.000,29.95,996,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,05/19/2023,MXLHC003,,,,,25.0100,0.0000,0.000,0.000,0.000,29.95,947,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,10/13/2023,MXLHC004,,,,,23.0700,0.0000,0.000,0.000,0.000,29.95,800,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,02/23/2024,MXLHC009,,,,,23.0700,0.0000,0.000,0.000,0.000,29.95,667,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,04/26/2024,MXLHD002,,,,,23.0700,0.0000,0.000,0.000,0.000,29.95,604,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,07/12/2024,MXLHD004,,,,,20.9600,0.0000,0.000,0.000,0.000,29.95,527,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,10/01/2024,MXXLHD010,,,,,20.9600,0.0000,0.000,0.000,0.000,29.95,446,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,01/30/2025,MXXLHD015,,,,,20.9600,0.0000,0.000,0.000,0.000,29.95,325,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,04/25/2025,MXXLHD021,,,,,20.9600,0.0000,0.000,0.000,0.000,29.95,240,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,07/11/2025,MXXLHE002,,,,,20.9600,0.0000,0.000,0.000,0.000,29.95,163,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,09/05/2025,MXXLHE006,,,,,20.9600,0.0000,0.000,0.000,0.000,29.95,107,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,0.000,Each,10/31/2025,MXXLHE007,,,,,20.9600,0.0000,0.000,0.000,0.000,29.95,51,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEBANESE HASH (2g),Hash,MGR38PZ5,8.000,Each,12/05/2025,MXXLHE011,,,,,20.9600,167.6800,0.000,0.000,0.000,29.95,16,Default,,BCLDB,1045467,Active,,,
Kingsway,1964: LEMON DIESEL CURED RESIN (1g),Resin,0FWZ2RUE,0.000,Each,02/07/2025,KCMRNG001,,,,,27.9700,0.0000,0.000,0.000,0.000,39.95,317,Default,,BCLDB,1067969,Active,,,
Kingsway,1964: LEMON DIESEL CURED RESIN (1g),Resin,0FWZ2RUE,0.000,Each,02/14/2025,MXXALD085,,,,,27.9700,0.0000,0.000,0.000,0.000,39.95,310,Default,,BCLDB,1067969,Active,,,
Kingsway,1964: LEMON DIESEL CURED RESIN (1g),Resin,0FWZ2RUE,6.000,Each,10/31/2025,MXXALE004,,,,,27.9700,167.8200,0.000,0.000,0.000,39.95,51,Default,,BCLDB,1067969,Active,,,
Kingsway,1964: M'MOSA (7g),Dried Flower,Y83CP51V,7.000,Each,12/07/2025,MIMPGE007,,,,,39.1600,274.1200,0.000,0.000,0.000,59.95,14,Default,,BCLDB,1069700,Active,,,
Kingsway,1964: M'MOSA PRE-ROLLS (5 x 0.5g),Pre-Rolls,E68BCRLU,0.000,Each,08/15/2025,MIMP1E003,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,128,Default,,BCLDB,1069383,Active,,,
Kingsway,1964: M'MOSA PRE-ROLLS (5 x 0.5g),Pre-Rolls,E68BCRLU,28.000,Each,11/28/2025,MIMP1E007,,,,,14.6900,411.3200,0.000,0.000,0.000,21.95,23,Default,,BCLDB,1069383,Active,,,
Kingsway,1964: M'MOSA PRE-ROLLS (5 x 0.5g),Pre-Rolls,E68BCRLU,1.000,Each,11/15/2025,MIMP1EMX1,,,,,14.6900,14.6900,0.000,0.000,0.000,21.95,36,Default,,BCLDB,1069383,Active,,,
Kingsway,1964: NY LEMON DIESEL FSE RESIN VAPE (1g),Resin Vapes,B1H842BG,0.000,Each,05/30/2025,LMDFEE002,,,,,27.9700,0.0000,0.000,0.000,0.000,44.95,205,Default,,BCLDB,1068758,Active,,,
Kingsway,1964: NY LEMON DIESEL PRE-ROLLS (5 x 0.5g),Pre-Rolls,JLND14VN,0.000,Each,06/13/2025,LMDE1EMX1,,,,,14.6900,0.0000,0.000,0.000,0.000,18.95,191,Default,,BCLDB,1068368,Active,,,
Kingsway,1964: NY LEMON DIESEL PRE-ROLLS (5 x 0.5g),Pre-Rolls,JLND14VN,0.000,Each,04/04/2025,LMDP1EMX1,,,,,13.9800,0.0000,0.000,0.000,0.000,18.95,261,Default,,BCLDB,1068368,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (28g),Dried Flower,ACM76JVJ,9.000,Each,12/12/2025,BDRPGD028,,,,,115.3800,1038.4200,0.000,0.000,0.000,169.95,9,Default,,BCLDB,1070646,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,06/26/2024,BDPGC029,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,543,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,07/19/2024,BDPGC031,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,520,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,07/12/2024,BDPGC036,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,527,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,01/03/2025,BDPGD005,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,352,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,09/20/2024,BDPGD009,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,457,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,12/06/2024,BDPGD018,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,380,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,02/14/2025,BDPGD020,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,310,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,01/10/2025,BDPGD022,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,345,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,01/31/2025,BDPGD028,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,324,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,04/25/2025,BDRPGD004,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,240,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,06/27/2025,BDRPGD008,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,177,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,08/01/2025,BDRPGD012,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,142,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,09/05/2025,BDRPGD014,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,107,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,0.000,Each,10/31/2025,BDRPGD018,,,,,20.9800,0.0000,0.000,0.000,0.000,34.95,51,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM (3.5g),Dried Flower,VYKATLL5,7.000,Each,11/28/2025,BDRPGD024,,,,,20.9800,146.8600,0.000,0.000,0.000,34.95,23,Default,,BCLDB,1065378,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,11/01/2024,BDRP1DMX11,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,415,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,11/01/2024,BDRP1DMX12,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,415,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,01/17/2025,BDRP1DMX13,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,338,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,02/07/2025,BDRP1DMX15,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,317,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,03/14/2025,BDRP1DMX16,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,282,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,02/28/2025,BDRP1EMX1,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,296,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,04/22/2025,BDRP1EMX3,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,243,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,04/25/2025,BDRP1EMX5,,,,,13.9800,0.0000,0.000,0.000,0.000,21.95,240,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,05/30/2025,BDRP1EMX6,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,205,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,06/13/2025,BDRP1EMX7,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,191,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,07/25/2025,MXXP1E008,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,149,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,08/15/2025,MXXP1E010,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,128,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,10/12/2025,MXXP1E012,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,70,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,0.000,Each,10/31/2025,MXXP1E016,,,,,14.6900,0.0000,0.000,0.000,0.000,21.95,51,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC BLUE DREAM PRE-ROLLS (5 x 0.5g),Pre-Rolls,ALDNRF73,12.000,Each,11/21/2025,MXXP1E017,,,,,14.6900,176.2800,0.000,0.000,0.000,21.95,30,Default,,BCLDB,1066641,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,06/10/2022,CTPGA002,,,,,80.7300,0.0000,0.000,0.000,0.000,109.95,1290,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,05/28/2024,CTPGC015,,,,,69.9200,0.0000,0.000,0.000,0.000,109.95,572,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,06/30/2023,MXALC015,,,,,80.7300,0.0000,0.000,0.000,0.000,109.95,905,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,09/02/2023,MXALC019,,,,,80.7300,0.0000,0.000,0.000,0.000,109.95,841,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,09/02/2023,MXALC020,,,,,80.7300,0.0000,0.000,0.000,0.000,109.95,841,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,09/29/2023,MXALC022,,,,,80.7300,0.0000,0.000,0.000,0.000,109.95,814,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,01/05/2024,MXALC039,,,,,69.9200,0.0000,0.000,0.000,0.000,109.95,716,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,05/03/2024,MXALC042,,,,,69.9200,0.0000,0.000,0.000,0.000,109.95,597,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (14g),Dried Flower,YZ7DVZ3Q,0.000,Each,02/09/2024,MXALC043,,,,,69.9200,0.0000,0.000,0.000,0.000,109.95,681,Default,,BCLDB,1046804,Active,,,
Kingsway,1964: ORGANIC COMATOSE (1g),Dried Flower,2DFEE6ZH,0.000,Each,06/03/2022,CTPGA002,,,,,7.4900,0.0000,0.000,0.000,0.000,11.95,1297,Default,,BCLDB,1046655,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,02/14/2025,CT1PGD001,,,,,111.8800,0.0000,0.000,0.000,0.000,149.95,310,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,01/02/2025,CT2PGD004,,,,,108.3900,0.0000,0.000,0.000,0.000,149.95,353,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,01/31/2025,CT3PGD003,,,,,111.8800,0.0000,0.000,0.000,0.000,149.95,324,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,02/07/2025,CT3PGD004,,,,,111.8800,0.0000,0.000,0.000,0.000,149.95,317,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,01/24/2025,CT3PGD007,,,,,111.8800,0.0000,0.000,0.000,0.000,149.95,331,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,07/05/2024,CTPGD001,,,,,104.8900,0.0000,0.000,0.000,0.000,149.95,534,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,05/24/2024,MXALD027,,,,,104.8900,0.0000,0.000,0.000,0.000,149.95,576,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,06/28/2024,MXALD033,,,,,104.8900,0.0000,0.000,0.000,0.000,149.95,541,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,08/08/2024,MXXALD040,,,,,104.8900,0.0000,0.000,0.000,0.000,149.95,500,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (28g),Dried Flower,NNE4BBRN,0.000,Each,03/07/2025,MXXALD042,,,,,104.8900,0.0000,0.000,0.000,0.000,149.95,289,Default,,BCLDB,1065789,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,05/13/2022,14-009,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,1318,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,12/13/2024,COPGD005,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,373,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,01/30/2025,CT2PGD002,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,325,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,04/04/2025,CT2PGD005,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,261,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,06/06/2025,CT2PGD008,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,198,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,08/01/2025,CT2PGD017,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,142,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,08/29/2025,CT2PGE001,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,114,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,10/31/2025,CT2PGE005,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,51,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,03/27/2025,CT3PGD003,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,269,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,03/14/2025,CT3PGD004,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,282,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,04/18/2025,CT3PGD009,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,247,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,05/16/2025,CT3PGD010,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,219,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,09/18/2025,CT3PGD015,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,94,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,08/22/2025,CT3PGD016,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,121,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,1.000,Each,11/21/2025,CT3PGE003,,,,,20.9900,20.9900,0.000,0.000,0.000,32.95,30,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,12.000,Each,12/20/2025,CT3PGE013,,,,,20.9900,251.8800,0.000,0.000,0.000,32.95,1,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,06/03/2022,CTPGA002,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,1297,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,06/23/2023,CTPGB027,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,912,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,09/13/2024,CTPGD006,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,464,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,11/29/2024,CTPGD007,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,387,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,07/09/2022,MXALB010,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,1261,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,12/30/2022,MXALB023,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,1087,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,02/04/2023,MXALC003,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,1051,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,04/07/2023,MXALC007,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,989,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,05/26/2023,MXALC009,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,940,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,09/22/2023,MXALC019,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,821,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,12/09/2023,MXALC025,,,,,25.0100,0.0000,0.000,0.000,0.000,32.95,743,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,02/09/2024,MXALC029,,,,,23.0900,0.0000,0.000,0.000,0.000,32.95,681,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,03/08/2024,MXALC043,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,653,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,05/03/2024,MXALD010,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,597,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,06/14/2024,MXALD023,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,555,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,08/02/2024,MXALD038,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,506,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE (3.5g),Dried Flower,QQMMYWVU,0.000,Each,10/18/2024,MXXALD051,,,,,20.9900,0.0000,0.000,0.000,0.000,32.95,429,Default,,BCLDB,1046291,Active,,,
Kingsway,1964: ORGANIC COMATOSE PRE-ROLL (1 x 0.7g),Pre-Rolls,Q76K4TYF,0.000,Each,04/05/2024,CTP1CMX2,,,,,5.5800,0.0000,0.000,0.000,0.000,9.95,625,Default,,BCLDB,1063510,Active,,,
